userId	movieId	rating	review
562466922	2874	0.5	really   bad   x - mas   movie    & gt ;  & lt ;  [']
836632241	13610	4.5	i   loved   this   movie   it   turned   out   a   lot   better   than   i   thought   it   would .  .  .  .  .
836632241	16879	2.0	this   movie   put   me   to   sleep   but   what   i   did   see   it   was   good .  .  .  .  .
836632241	11337	4.5	i   loved   al ; l   of   the   american   pie   movies .
836632241	1905	5.0	ui   loved   it   from   the   start .  .  .  .  .  .  .  .  .
836632241	15063	4.5	dis   would   be   the   best   impression   that   two   guys   could   make   on   girls .  .  .  .  .
835542219	11165	4.0	i   really   don ['] t   know   what   to   make   of   this   one .    this   is   one   of   the   most   artistically   brilliant   movies   i ['] ve   ever   seen ,    but   it ['] s   incredibly   slow   and   difficult   to   get   into   until   it   gets   going ,     ( which   takes   about   an   hour   of   spaceships   floating   around   to   classical   music   or   black   screen   with   dissonant   tones   blaring   in   your   ears .  .  .    or   monkeys .    yeah .    monkeys .  )
835542219	1865	5.0	conceptually ,    the   single   best   movie   ever .    there   is   nothing   quite   like   the   idea   and   questions   that   drive   this   movie .    and   let ['] s   not   forget   jim   carrey ['] s   total   departure   from   the   norm   as   joel   barrish   and   winslet ['] s   perfect   turn   as   clementine .
835542219	10042	4.0	came   across   more   as   spielberg ['] s   excuse   to   find   brutal   and   painful   ways   to   kill   nazis   on   screen   than   the   movie   classic   everyone   makes   it   out   to   be .    but   i ['] m   not   going   to   complain   too   much .    i   hate   those   guys ,    so   i   enjoyed   it .
835542219	8806	5.0	the   3   characters   and   the   relationship   between   them   and   the   viewer   was   just   beautifully   executed .    and   ennio   morricone ['] s   score   was   amazing .
835542219	3917	5.0	zach   braff ['] s   writing / directing / acting   for   this   movie   was   really   good .    it   was   certainly   a   showcase   of   his   talents .  .  .    but   it   was   very   well   done .    i   liked   it   a   lot .
835542219	11283	5.0	this   is   without   a   doubt ,    in   my   mind ,    the   single   greatest   movie   ever   made .
835542219	963	3.5	good   jesus   christ ,    does   marlon   brando   rule .    without   his   performance ,    this   movie   is   not   much   at   all .    but   he   alone   makes   every   minute   we   have   to   listen   to   blanche ['] s   irritating   ramblings   worth   it .
835542219	14618	4.5	another   one   of   those   great   concept   movies .    jim   carrey   is   good ,    but   the   conceptual   humor   and   writing   are   what   really   make   this   fly .
835542219	15816	3.0	great   car   chase   scenes   and   a   very   good   role   for   deniro ,    but   largely   unremarkable   writing   and   a   horrible   performance   from   the   female   lead   marred   this   film   in   my   eyes .
835542219	3320	4.0	contained   some   surprisingly   good   cinematography ,    good   writing ,    a   career   performance   from   hugh   grant    ( not   saying   much ,    but   he   did   a   good   job )    and   a   soundtrack   by   one   of   my   favorite   artists .    a   very   underrated   movie .
493715298	16912	3.5	funny
493715298	14691	5.0	slow   motion   is   a   great   way   to   get   to   work   and   back   and   still   watch   the   boxing
493715298	2463	5.0	super   man   isnt   as   good   as   these   lot   put   together
493715298	5239	3.5	touch   down   great   film
493715298	3860	5.0	now   you   can   see   what   its   like   to   have   gods   powers
493715298	15473	5.0	funny
493715298	17479	4.0	now   you   have   a   week   to   live   if   you   see   this
372909028	2463	2.5	nth .
372909028	10561	3.5	teh   movie   is   okae .  .  .    it   inspiring   wish   i   cld   sae   more   but   tat   was   all   to   teh   movie -    inspiring
372909028	14840	4.0	it   was   a   nice   movie .  .  .    kinda   cute
372909028	1905	2.5	it   is   quit   nice .
372909028	15871	3.5	it   was   a   real   cute ,    funny   and   fun   movie .  .  . loved   it .  .  .
372909028	3466	5.0	the   movie   is   sooo   cool .  .  . full   of   thrill   and   excitement .  .  . its   mixed   with   sentiment ,  ,  , comedy ,  ,  , action   and   adventure .  .  .
247672040	14691	5.0	obviously   five   star   film   with   keeanu   reeves   in   the   futuristic   philosophical   what   if   film   that   turned   heads   and   made   us   all   think
247672040	5571	3.0	for   its   day   it   reigned   but   its   a   little   out   dated   now
247672040	11337	3.5	hilarious   film   full   of   laughs   and   gags
247672040	1905	3.5	great   family   film   that   is   absolutely   hilarious   and   good   at   scaring   the   kiddies
247672040	3860	4.5	once   again   jim   carrey   sleighs   his   audiences   with   comedy   from   above
247672040	16969	4.5	twisted   and   surreal   film   that   makes   you   think   more   than   twice   and   twists   again   once   you   thought   you   figured   it   out
247672040	1962	4.0	adam   sandler   is   always   a   riot   especially   in   this   film
781100502	5571	4.0	the   original !
781100502	11337	5.0	still   one   of   the   funniest   movies   ever .       i   cried
781100502	7032	2.0	not   as   funny   as   the   first   ones ,    but   still   enjoyable
781100502	5239	1.0	poor   attempt   to   recreate   the   original
781100502	12471	4.0	who   knew   he   could   act ?       compelling ,    real   life   story
781100502	17479	1.0	japanese   original   was   much   better
788346029	16707	5.0	blue !    you ['] re   my   boy !
788346029	10392	5.0	war   movies   rock !
788346029	2985	5.0	" you ['] ve   never   flogged   the   dolphin ?  !  "
788346029	2463	5.0	mrs .    incredible   is   hot !
788346029	5571	5.0	enlightening   at   it ['] s   best !
788346029	3917	5.0	natalie   portman   at   her   best !    no   one   makes   natalie   cry   like   that !    nobody !
788346029	8989	4.0	how   many   dancing   flicks   have   i   seen   now ?
788346029	7032	5.0	gooollllddddddd !
788346029	5239	5.0	" you   broked   my   nose ?  !  "
788346029	2800	5.0	i   had   me   one   of   these   and   well ,    guess   how   it   ended ?
788346029	15063	5.0	the   rave   scene   was   classic !
788346029	16969	4.0	great   thriller !
698119103	10583	4.0	good ,    funny   family   movie   that   every   body   can   enjoy
698119103	2985	3.5	funny    ,    funny    ,    funny    !    but   only   the   first   time   you   see   it    !
698119103	3463	1.0	cheap   and   not   good
698119103	14691	4.0	cool   idea .    it   worked   for   me .    the   chosen   one    ;  )
698119103	15107	4.0	star   efter   a   star   in   this   one    .  .  . it   workes
698119103	1905	3.5	jack   sparrow   is   great    !    hahaha   good   disney   movie    !
698119103	3579	2.5	cool   cars ,    good   songs ,    beautiful   women ,          stupid   story
341689970	8518	4.0	i   love   most   of   the   air   bud   movies !  !
341689970	3151	5.0	this   is   a   funny   movie !  !  !  !  !  !  !  !
341689970	10561	4.0	i   love   this   movie !  !  !    its   realy   kool
341689970	14840	3.0	this   is   ok .  .  . i   guess !  !    its   kind   of   dumb !
341689970	16984	5.0	i   love   garfield !  !  !  !  !     &    i   like   this   movie   but   i   like   the   cartoons   better
140086362	7664	4.0	i   love   this   movie   it   is   great   and   o9ne   of   my   favorites .  .  .    i   fnd   their   is   no   error   in   this   story   they   hit   every   single   spot   they   had   to   hit   in   the   movie .  .  .    and   russel   crow   acted   at   a   top   notch .  .  .
140086362	17324	3.0	its   ok   it   was   a   good   movie .  .  .    entertaining .  .  .
140086362	16879	4.0	i   like   the   movie   nothing   out   of   the   normal   but   it   still   is   very   good .  .  .
140086362	15205	2.0	it   was   ok   until   the   end   of   the   movie   the   poeple   who   wrote   this   mvoei   did   not   know   how   to   end   it .  .  .    hated   the   ending   of   this   movie .  .  .
140086362	3860	4.0	great   movie .  .  .    again   i   could   see   it   over   and   over   and   not   get   bored   its   very   funny   and   a   good   mvie   to   have   to   realx   and   laugh .  .  .
140086362	12471	4.0	it   was   a   very   good   movie   the   rhymes   where   awsome   and   i   know   the   final   battle .  .  .    i   have   it   memoriezed .  .  .
586130571	2985	4.5	timeless   classic   reminecient   of   little   women .
586130571	15205	3.0	yeah    -    wished   he   didn ['] t   kill   the   scary   bunny   at   the   end   though .
586130571	1905	4.0	johnny   depp   lives   near   me   so   i   pretend   to   like   his   films .
586130571	7521	3.0	can ['] t   believe   this   is   7   years   old !     -    said   michael   jackson
586130571	6235	1.5	a   film   to   forget
259891980	13610	3.0	the   best   super   hero   movie   next   to   batman   begins .
259891980	3962	4.0	righteous ,    righteous !
259891980	16879	1.5	crap
259891980	14103	2.0	blech .
259891980	5991	4.5	awesome   visual   style   and   complex   plot   make   for   an   enjoyable   time .    only   thing   keeping   it   from   a   5   is   that   it ['] s   slow   in   parts .
849046953	6099	4.5	coppola ['] s   stream - of - consciousness   film - making   seems   to   sit   best   with   me   in   this   one .       this   is   the   war ,    even   the   boring   parts .       that   may   not   make   a   good   movie   for   some ,    but   i   like   the   realness   of   it .
849046953	7331	0.5	one   of   the   stupidest   twists   ever .
849046953	3151	3.5	very   weird   how   popular   this   one   actually   got .       didn ['] t   see   that   coming .       the   napoleon   impressions   are   about   as   bad   as   austin   powers   impressions ,    but   the   movie   was   still   fantastic ,    i   don ['] t   care .
849046953	9756	1.0	i   think   this   was   the   movie   that   made   me   realize   i   didn ['] t   like   sandler .
849046953	15700	3.0	made   me   sad   as   a   kid .
849046953	15393	2.5	cute .       not   a   sandler   fan .       the   supporting   cast   was   great   though .
849046953	4698	2.5	lol ,    goldblum   is   a   weirdo .       i   love   him .       whenever   he   gets   a   starring   role   i   just   have   to   see   it .       funny   how   mellow   he   is   here   compared   to   his   jurassic   park   role .       overall ,    pretty   blah   movie   this   one   though .        ( doing   the    " king   kong "    thing   and   bringing   the   t   rex   to   america   was   probably   the   lamest   bit )
849046953	11173	3.0	good ,    but   lacks   a   lot   of   the   conviction   of   amores   perros .       fun   to   figure   out   how   they   all   get   from   point   a   to   point   b   to   point   c ,    but   once   they   get   there   there ['] s   not   a   lot   else   to   stick   around   for .       the   ending   is   highly   unrewarding ,    besides   maybe   penn ['] s   little   voice - over   that   everyone   likes   to   quote .       no   one   learns   any   lessons ,    it ['] s   just   bad   to   worse   to   worst .       worth   watching   at   least .
849046953	7040	0.5	let ['] s   remake   old   classics ,    but   have   next   to   nothing   to   do   with   them ,    add   eddie   murphy   and   then   do   a   dozen   sequels .       awful .
835265530	5862	0.5	piece   of   crap
835265530	3917	4.0	an   underrated   but   better   cousin   of   elizabethtown .    a   story   of   a   young   man   who   discover   love   when   he   is   lost   in   his   ordinary   life .    natalie   portman   shows   how   good   an   actress   she   is   in   this   movie .    yes ,    thsi   is   one   of   my   favorite   romantic   movies   of   all   the   time .    the   ending   was   dramatic   and   very   satisfying .
835265530	13894	4.5	a   robinson   crusoe ['] s   style   with   a   poignant   ending .
835265530	5430	4.0	beautiful   story .    beautiful   ending .
835265530	4545	5.0	when   you   are   the   director ,    the   main   actor   and   you   get   the   girl ,    your   movie   better   be   as   good   as   this
600804694	13610	3.0	very   good   effects   and   all   that   but   not   dark   enough   for   me .    green   goblin   spoilt   it .
600804694	17339	5.0	this   was   the   film   that   made   me   want   to   see   other   war   films .    outstanding ,    especially   as   i ['] m   not   usually   a   fan   of   kubrick .
600804694	15107	4.5	so   cool
600804694	7032	3.0	dr .    evil   still   hilarious   but   not   as   good   as   first   one
600804694	1757	5.0	wow   to   the   whole   god   damn   trilogy .    could   never   be   bothered   to   read   the   books    -    so   this   was   amazing !
600804694	673	5.0	another   favourite   of   mine .    blows   your   mind   with   the   twist
802987574	7381	3.0	a   good   remake   of   a   classic .
802987574	4831	0.5	i   hate   this   movie !    everyone   was   watching   it   while   i   was   trying   to   give   birth   to   my   oldest   son   by   myself !    woman   giving   birth   over   here   and   you   people   are   glued   to   the   tv   to   watch   this ?  ?  ?
802987574	17343	3.0	makes   my   boys   laugh
802987574	15871	0.5	gag   me   with   a   spoon   lindsey !
802987574	6510	3.5	cute
802987574	6042	0.5	no !    no !    no !
783066064	2342	2.0	some   people   need   a   nice   cup   of   stfu .  .  .    those   people   who   harp   on   about   evil   corporations   and   somesuch .
783066064	13074	5.0	two   words :    grease   fight !
783066064	4341	4.0	+    2   stars   for   scanty   chix0r .
783066064	14312	3.0	the   book ['] s   better ,    though
783066064	3879	4.0	beautiful   visuals ,    but   waffles   on   a   bit .  .  .    the   tv   series   are   better ,    imho .
783066064	14198	1.0	should   have   watched   this   one   with   the   subtitles   on ,    perhaps ?
783066064	13302	4.0	would   get   5   stars ,    but   it   drags   on   a   bit .  .  .    the   ending   fight   scene   is   hilarious .
783066064	15712	4.0	kinda   lame ,    kinda   cool .  .  .    but   mostly   cool .
385767504	13610	3.0	good   enough   for   this   kind   of   movie .    too   much   obvious   cgi ,    but   still   lots   of   fun
385767504	8851	4.5	one   of   my   favorite   movies .    yes      it ['] s   with   matt   damon .  .  .    but   it   doesn ['] t   matter .    he ['] s   not   bad .    but   john   malcovitch ,    ed   norton ,    john   turturro ,    martin   landau   and   everyone   else   are   all   increadible .    you   don ['] t   even   have   to   be   a   poker   fan   to   think   that   this   is   an   amazing   movie !  !  !
842119092	10583	5.0	one   of   the   best   movies .    very   entertaining ;    maybe   even   enlightening .    it   just   rocks !  !
842119092	14691	5.0	a   mind   trip   that ['] ll   mess   u   up   for   life ,    not   really ,    but   it ['] s   one   cool   cyber   action   thriller .
842119092	5582	5.0	just   happens   to   be   my   fav .    star   wars   movie ,    if   only   the   other   ones   were   directed   as   well   as   this   one    ;  )
842119092	758	5.0	" omg ,    karen ,    you   can ['] t   just   ask   people   why   they ['] re   white .  "
842119092	3579	5.0	a   great   thrill   ride .    hot   lookin [']    cars .
781545249	2463	3.5	very   cute
781545249	11337	3.5	i   am   very   ashamed   to   say   that   i   thought   it   was   funny
781545249	8989	5.0	another   of   my   favourites
781545249	14550	4.5	a   classic   movie   of   the   power   of   the   human   spirit
781545249	299	4.0	i   think   brigette   jone ['] s   is   my   twin   sister .    i   have   all   of   her   problems !  !
781545249	4472	4.5	another   great   one
282460537	2457	5.0	sweet
282460537	3463	3.0	its   gd .  .    but   not   dat   gd !
282460537	7664	5.0	dis   film   is   seriously   1   of   da   best   films   i { ve   ever   seen !  !    about   bracery   courage   n   strenght !  !    i   recommend   it   2   every   1 !  !    if   u   aint   seen .  .    wat   da   hell   u   waitin   4 !  !
282460537	3938	4.0	its   really   gd !  !    n   new   characters .  .  . specially   da   cute   cat !  !    luv   him !  !    but   honestly .  .  .    da   1st   1   was   betta !  !
282460537	10928	5.0	its   really   funny !  !    specially   coz   jim   careys   on   it !  .  .    hes   da   funniest   actor   known   on   tv   n   movies !  !
227152541	11283	5.0	" i   just   felt   like ,    runnin [']  .  .  .  .  " this   movie   is   so   endearing .
227152541	5239	4.0	i   first   rated   this   movie   2   stars   but   after   watching   it   again   i   can   appreciate   it ['] s   humor .       i   loved   it .
227152541	17330	4.0	i ['] m   surprised   to   say ,    i   really   enjoyed   this   movie .       i   didn ['] t   watch   it   for   a   long   time   because   i   thought   it   was   going   to   be   lame   like   daredevil   or   something   of   the   sort .       it   wasn ['] t   bad   at   all   actually . thomas   jane   did   a   really   good   job   as   the   punisher .       john   travolta   also   did   a   good   job ,    as   always .       i   recommend   it   to   even   those   who   like   me ,    first   chose    " not   interested "
166176774	3962	3.5	this   is   the   best   father   and   son   relationship   ever   on   screen !
166176774	17324	3.0	it   was   good .
166176774	2463	3.5	dash   is   my   baby   he   fast   as   hell   he   was   fucking   violet   up !  !  !
166176774	6287	3.0	good
166176774	15063	3.0	funny   as   ever !
592506067	11077	4.0	doesn ['] t   get   much   better .    ben   stiller   is   great !
592506067	3860	3.0	liked   it   a   lot !
592506067	758	5.0	i   absolutely   loved   this   one .    those   stupid   girls   crack   me   up !
592506067	12471	3.5	i   liked   this   one   a   lot   too !
592506067	17479	3.5	a   good   scary   movie ,    so   hard   to   find   these   days .
163663935	13610	3.0	pretty   ok   movie ,    pretty   cool   special   effects ,    doesn ['] t   stand   out   or   anything
163663935	10583	3.5	nice   storyline   with   a   nice   ending   and   proof   that   studying   is   not   only   textbook   based .  .  .  .
163663935	2463	2.5	not   so   brilliant   but   passable .  .  .  .
163663935	16879	3.0	one   of   those   few   movies   tha   can   make   u   cry .  .  .
163663935	8989	2.5	pretty   ok ,    not   much   comments   on   this   show .  .  .  .
803223085	2372	4.0	great   movie !  !  !  !  !
803223085	3161	3.0	this   one   was   funny   but   not   as   funny   to   me   as   the   1st   one
803223085	3463	3.0	it   was   ok   was   fun   kind   of   cheesy   but   in   that   high   school   comedy   kind   of   way
803223085	13418	3.0	pretty   good   flick !  !  !  !
803223085	4472	3.0	it   wasn ['] t   too   bad   a   interesting   little   flick
803223085	7521	4.0	pretty   funny   yea   it ['] s   stupid   humor   but   still   liked   it
803223085	15062	3.5	classic !  !  !  !
803223085	12785	3.5	great   flick
803223085	10583	3.5	pretty   decent   and   funny   flick
803223085	10921	3.0	it   was   fun !  !  !  !
803223085	2463	3.5	great   kids   flick   it   was   funny   also
803223085	11337	3.5	one   of   my   favorite   sex   comedies !  !  !
803223085	5788	4.0	great   movie !  !  !  !  !  !
803223085	13391	3.5	a   decent   action   flick !  ! 11
803223085	10359	3.0	this   one   was   alright   had   some   fun   moments   to   it   and   such
803223085	6400	3.5	good   flick !  !  !  !
803223085	985	3.5	great   flick
803223085	8108	3.5	great   flick
803223085	13315	3.5	alot   of   fun   to   begin   the   series   with
803223085	8301	3.0	it   was   ok   thought   it   could   of   been   better   but   wasn ['] t   too   bad
803223085	16765	3.5	good   flick   and   has   some   great   twists   and   turns   to   it
803223085	17088	4.0	funny   movie !  !  !  !  !  !    deniro   and   stiller   really   are   great   comedy   leads   in   this
803223085	16969	3.5	one   of   my   top   cult   favorites !  !  !
803223085	7032	3.5	this   was   pretty   funny   in   the   austin   powers   series !  !  !  !  !
803223085	16377	3.5	great   movie
803223085	11710	3.5	fun   action   comedy !  !  !  !
803223085	14621	3.5	great   flick
803223085	483	3.5	this   one   was   really   funny
803223085	10466	3.5	great   flick   for   the   kids
377169292	10583	3.5	i   didn ['] t   know   he   was   such   a   good   singer !    i   loved   it .    everyone   has   a   hiden   talent   and   this   movie   shows   how   you   can   use   it   and   have   fun   at   the   same   time .
377169292	2985	4.0	one   of   the   best   comedies ,    fresh   and   very   entertaining
377169292	15107	3.5	excellent   movie !    but   argentinian   movie    " 9   queens "    is   better
377169292	7032	1.5	poor   script .    too   much   repetition   of   phrases
377169292	10928	1.5	we   hoped   a   lot   from   this   one ,    but   it   was   ok
291139073	305	2.0	i   thought   this   was   creepy   but   no   one   else   does
291139073	7179	5.0	omg   my   favourite   disney   movie   eva !  !  ! i   used   to   watch   this   like   10   times   in   a   row   when   i   was   little
291139073	12074	5.0	omly   the   best   movie   eva   the   hills   are   alive   doe   a   deer   these   are   a   few   of   my   favourite   things   16   going   on   17   etcetetc
291139073	17621	4.5	i   love   007   movies
291139073	14780	3.0	omg   i   am   sooooo   freaked   out   by   this   movie ( beetle   juice   beetlejuice   beetlejuice ) lol
291139073	4791	0.5	ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
291139073	8301	3.5	i   love   the   harmonious   heads
291139073	753	5.0	julie   andrew   she   is   amazing
291139073	658	4.0	omg   the   animated   on   eis   soooo   much   better
594373673	15107	4.5	brad   pitt   and   matt   damon   and   george   cloone   are   really   good   in   this
594373673	3938	4.5	the   video   game   is   sooo   cool   its   the   only   1   im   good   at .
594373673	17195	5.0	loved   it & gt ;  .  .  .  .  . better   than   the   disney .  .  .  . and   jeremy   sumpter   is   amazing .
594373673	16008	3.5	pretty   good
594373673	8038	4.5	bipidy   bopidy   boo !    they   have   a   cinderella   ii   and   iii !  !  !    i   havent   seen   them   yet .
180245201	7381	3.5	c ['] est   toute   chouette   loll .  .  !  !    moua   si   jvx   un   flubber ( joke )
180245201	1561	5.0	american   pie   c ['] est   mes   film   préférer !  !  !  !
180245201	2400	4.0	c ['] est   vrm   bon   ste   film   la !  !  : p
180245201	15764	2.5	jaime   mieux   le   1   que   le   2
180245201	10198	2.5	c ['] est   tte   choues
180245201	16790	5.0	j ['] pense   que   je   lécoute   tjrs   au   moins   une   fois   pendant   les   vacances   de   noel !  !    loll .  . ma   soeur   a   ladow   ste   film   la !
180245201	3347	4.0	yé   vrm   bon   ste   film   la .  . ya   une   belle   histoire !
180245201	5239	4.0	trs   bon   film .  . meme   si   yon   juste   refait   un   film   ki   existait   déja .  .
180245201	7521	4.0	waisss   pas   pire   cé   bon   des   film   de   peur   loll
180245201	14725	2.5	no   comment !  !    loll
343147305	3962	4.0	i   loved   finding   nemo ,    a   great   pixar   classic ,    great   story ,    great   characters ,    great   humour
343147305	2463	4.5	i   thought   that   the   incredibles   is   pixar ['] s   best   movie   to   date .    i   thoughroughly   enjoyed   watching   it .
343147305	1905	4.5	woo !    jack   sparrow   is   awesome !    i   loved   this   movie   and   its   sequel .    definately   looking   forward   to   the   third   movie
343147305	3938	4.5	i   loved   this   movie   just   as   much   as   the   original ,    maybe   even   more .    very   funny
343147305	3320	2.5	i   dont   actually   remember   much   about   this   movie   except   that   i   saw   it   on   the   plane   to   la .       it   wasnt   bad   but   it   wasnt   particularly   good   either
343147305	17426	3.5	great   disney   classic
368575064	3195	4.0	one   of   the   great   war   films
368575064	14691	4.5	best   of   the   lot
368575064	14550	4.5	one   of   the   best   films   i   have   ever   seen .       so   deep   and   cleaver   and   really   drags   you   into   the   story .       the   best   movie   the   tim   robbins   has   ever   been   in   and   morgan   freeman   plays   an   equally   good   part .       everyone   should   see   this   movie   at   least   once .
368575064	1843	2.5	got   to   much   like   naked   gun   with   stupid   comedy
368575064	5538	4.0	funny   funny   funny
368575064	16377	5.0	it   took   me   a   long   time   to   get   around   to   watching   this   film   and   two   years   around   a   friend ? s   house   i   finally   gave   in   and   watched   it .       i   was   always   put   off   by   the   length   of   the   film   and   when   people   told   me   in   brief   what   the   film   was   about   i   decided   it   was   not   worth   my   time .       i   am   very   glad   that   my   friend   got   me   to   watch   it   as   it   is   now   one   of   my   favourite   films .       the   film   is   very   sad   at   times   and   such   a   moving   storyline   with   an   ounce   of   fantasy .       tom   hanks   again   plays   a   fantastic   role   as   well   as   michael   clark   duncan   who   i   never   imagined   playing   such   a   lovable   character .          unlike   most   of   stephen   kings   horror   books   this   truly   stands   out   among   some   of   the   great   classic   films .
368575064	13707	4.5	one   of   my   favourite   gangster   movies ,    this   story   follows   al   pacino   as   tony   montana ,    a   cuban   working   his   way   up   the   ladder   in   america   to   become   one   of   the   most   wanted   gangsters   around .       follow   montana   as   you   see   greed   and   power   get   the   better   of   him   as   he   kills ,    lies   and   cheats   his   way   to   the   top .          the   story   is   portraying   that   montana   misunderstand   what   he   thought   was   the   american   dream .
368575064	2430	4.5	classic   horror
368575064	331	4.0	some   classic   moments ,    love   kevin   smith   films
368575064	2452	5.0	big   fan   of   the   book   and   first   film   i   have   watched   where   i   think   the   end   film   is   as   good   as   the   book ,    hats   off   peter   jackson
368575064	12149	1.0	one   of   the   worst   films   i   have   ever   seen
368575064	2153	1.5	it ['] s   a   stroy   about   a   friendly   whale
368575064	30	3.0	unexpectedly   funny
798883471	11077	1.0	big   letdown   after   the   first   one ,    which   was   great .
798883471	16969	3.0	weird   movie ,    i   would   have   to   watch   it   again   to   judge   it   fairly .
798883471	17479	2.5	ringu   is   better .       japanese   people   are   scary ,    americans   not   so   much .
798883471	1962	3.0	a   comedy   that   i   didn ['] t   hate .
245880052	2457	2.0	pretty   good   movie .       funny ,    sappy   chick   flick
245880052	3463	1.5	didn ['] t   care   much   for   this   one   either
245880052	2463	4.0	really   cute
245880052	15205	4.0	this   movie   really   makes   you   think   about   things .       good   movie
245880052	5239	3.5	not   my   favorite   adam   sandler   movie ,    but
245880052	4472	2.5	pretty   good ,    not   a   fave   though
245880052	1962	5.0	great   movie    -    one   of   my   favorites
802578217	15844	3.0	i   had   to   watch   it   at   school   and   answer   a   bunch   of   questions   about   it
802578217	985	5.0	really   good
802578217	6434	5.0	i   love   this   movie .    it ['] s   sad   that   brandon   lee   died   it   in .
802578217	1905	5.0	awesome .    i   could   watch   this   movie   over   and   over .
802578217	3079	5.0	i   loved   this   movie   when   a   was   little
511336126	15205	5.0	i   love   this   movie   i   have   the   dvd ,    the   story   and   the   special   effects   are   great
511336126	11337	3.5	really   funny   if   you   like   that   sort   of   humor ,    go   stiffler
511336126	6287	2.5	good   story ,    predictable   ending
511336126	3860	5.0	another   great   jim   carrey   movie   i   think   the   funniest
511336126	10928	4.0	i   love   anything   jim   carrey   does ,    this   is   hilarious
511336126	1138	3.5	not   for   the   faint   hearted   but   i   thought   it   was   hilarious ,    have   to   like   freddie   movies   i   think
511336126	1470	4.0	great   story   a   great   look   into   british   life   today   i   love   it
511336126	12470	3.5	good   effects ,    not   a   bad   story   one   of   heleln   hunts   first   starring   flicks
267751005	17324	3.5	i   thought   it   was   soo   funni   whn   his   face   swelled   up   lol .    tht   was   the   bst   part .
267751005	5571	3.0	seen   it   nd   though   it   was   ok   but   i   didnt   get   some   of   it   lol
267751005	5239	4.0	seen   it   nd   i   didnt   fink   i   wud   lyk   it   but   i   though   it   was   very   funni
267751005	3938	3.5	very   funni ,    not   as   gd   as   the4   1st   one   tho
267751005	4472	4.0	seen   it ,    made   me   feel   lonely   lol .
267751005	758	5.0	tis   very   gd ,    funni ,    nd   theres   a   nice   lad   in   it   anall   which   makes   it   even   betta !  !
781829039	551	3.0	really   weird   but   funny
781829039	2913	4.0	so   funny   with   a   great   story   but   it   really   feel   whats   going   on
781829039	8743	3.0	funny !
781829039	11077	4.0	great   laugh   good   story
781829039	10198	3.0	funny ,    with   a   great   cast
781829039	13359	2.5	good
781829039	3364	1.5	prefer   the   origanal      with   hayley   mills   this   movie   isn ['] t   as   good
781829039	10928	3.0	weird   but   funny
781829039	4956	4.0	again   funny
781829039	12785	3.0	good   movie   with   lots   of   action
781829039	17499	3.0	good   disney   film   good   songs   haven ['] t   seen   it   for   ages   but   i   remember   enjoying   it
781829039	10820	4.5	so   good   and   so   funny
781829039	14621	2.5	funny   the   first   few   times   but   aftera   while   it   gets   a   bit   boring ,    great   for   younger   kids   though .
288293589	14691	5.0	i   thought   this   film   was   really   cleverm ,    sexy   outfits   too !
288293589	2463	5.0	this   is   another   amazing   disney   film ,    pixar   rock !    i   would   have   liked   to   have   starred   in   this   film ,    however   they   said   i   wasn ['] t   cartoony   enough .
288293589	14103	4.5	this   one   made   me   cry ,    brilliant   film !    absolutely   loved   it !
288293589	17714	5.0	my   ultimate   favourite   movie   of   all   time ,    i   want   to   be   ariel   and   live   under   the   sea !  !  !  !  !  !  !  !  !
476387131	13610	2.0	prefiro   heróis   mais   sombrios .  .  .
476387131	2457	1.5	bom   pras   mini - barbies   americanas
476387131	15205	4.0	só   por   causa   dos   refugiados   americanos   tentando   entrar   no   méxico
476387131	5239	1.0	argh .  .  .
476387131	15063	2.0	assistível .
787156362	2913	5.0	this   movie   is   as   far   as   your   imagination   can   take   you    !  !  !
787156362	10583	5.0	we   don ['] t   need   no   education .  .  .
787156362	1865	5.0	you   can   erase   someone   from   your   mind .    getting   them   out   of   your   heart   is   another   story .
787156362	1905	5.0	over   3000   islands   of   paradise    -  -    for   some   it ['] s   a   blessing    -  -    for   others .  .  .    it ['] s   a   curse .
787156362	4056	5.0	you ['] ll   be   sorry   you   were   ever   born   human .  .  .
787156362	15063	5.0	unrated   and   uncut    !
787156362	7057	5.0	a   new   power   is   rising .  .  .
787156362	17479	5.0	before   you   die ,    you   see   the   ring .  .  .
83958394	11612	4.0	brilliant   mind - f *  * k   shows   how   everyones   hell   is   different ,    and   gives   an   insight   to   the   unknown   entity   of   death
83958394	12161	5.0	best   imagination   around
83958394	17008	3.0	nice   theme
83958394	197	4.5	great   thriller .    jolie   and   hawke   make   impressionable   performances
83958394	3210	3.0	nice   christmas   film
83958394	15532	3.5	a   bit   of   cheesy   american   crap ,    but   love   it
266290682	10583	2.5	cute   family   film   well   split   for   kids   and   adults .  .  .    and   jack   black ,  ,  ,    well .  .    shyte   hes   just   funny
266290682	17324	2.5	was   cute   and   bearable .  .  .
266290682	11077	3.5	was   entertaining
266290682	16879	5.0	it   was   fab .  .  .  . but   very   long   and   i   dont   buy   leo   as   a   male   lead
